CRASH DATE,CRASH TIME,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,FULL STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1
6/7/2019,9:05,10471,40.90747,-73.89757,"(40.90747, -73.89757)",POST ROAD,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,4148415,Sedan
7/26/2019,19:45,10471,40.905346,-73.89746,"(40.905346, -73.89746)",POST ROAD,0,0,0,0,0,0,0,0,Unspecified,4177770,Station Wagon/Sport Utility Vehicle
3/8/2019,16:35,10471,40.905346,-73.89746,"(40.905346, -73.89746)",POST ROAD,2,0,0,0,0,0,2,0,Turning Improperly,4094152,Station Wagon/Sport Utility Vehicle
2/14/2019,19:00,10471,40.90312,-73.89741,"(40.90312, -73.89741)",POST ROAD,0,0,0,0,0,0,0,0,Unspecified,4081057,Station Wagon/Sport Utility Vehicle
7/9/2022,17:55,10470,40.905025,-73.84959,"(40.905025, -73.84959)",PENFIELD STREET,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,4544804,Sedan
10/20/2020,11:20,10470,40.905025,-73.84959,"(40.905025, -73.84959)",PENFIELD STREET,2,0,1,0,0,0,1,0,Failure to Yield Right-of-Way,4360708,Sedan
2/13/2020,0:00,10470,40.905025,-73.84959,"(40.905025, -73.84959)",PENFIELD STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,4288322,Station Wagon/Sport Utility Vehicle
11/15/2019,21:30,10470,40.905025,-73.84959,"(40.905025, -73.84959)",PENFIELD STREET,0,0,0,0,0,0,0,0,Following Too Closely,4242884,Sedan
7/6/2021,18:55,10470,40.904552,-73.847824,"(40.904552, -73.847824)",PENFIELD STREET,0,0,0,0,0,0,0,0,Traffic Control Disregarded,4438720,Sedan
3/13/2020,21:58,10470,40.904552,-73.847824,"(40.904552, -73.847824)",PENFIELD STREET,0,0,0,0,0,0,0,0,Driver Inexperience,4301046,Sedan
12/17/2019,10:55,10470,40.904552,-73.847824,"(40.904552, -73.847824)",PENFIELD STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4259769,Station Wagon/Sport Utility Vehicle
9/23/2019,19:30,10470,40.904552,-73.847824,"(40.904552, -73.847824)",PENFIELD STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4211614,Sedan
5/28/2021,15:35,10470,40.902157,-73.847626,"(40.902157, -73.847626)",OSMAN PLACE,0,0,0,0,0,0,0,0,Turning Improperly,4421461,Sedan
8/29/2021,11:00,10470,40.902157,-73.847626,"(40.902157, -73.847626)",OSMAN PLACE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4452554,Sedan
10/1/2020,7:03,10470,40.902157,-73.847626,"(40.902157, -73.847626)",OSMAN PLACE,0,0,0,0,0,0,0,0,Unspecified,4354380,Tractor Truck Diesel
9/16/2020,5:51,10470,40.902157,-73.847626,"(40.902157, -73.847626)",OSMAN PLACE,0,0,0,0,0,0,0,0,Unsafe Speed,4350046,Sedan
3/8/2022,18:00,10470,40.906883,-73.849686,"(40.906883, -73.849686)",OSGOOD STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4510050,Station Wagon/Sport Utility Vehicle
8/21/2022,22:06,10470,40.906883,-73.849686,"(40.906883, -73.849686)",OSGOOD STREET,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,4557475,Sedan
12/11/2019,14:58,10470,40.906006,-73.85041,"(40.906006, -73.85041)",OSGOOD STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4258704,Station Wagon/Sport Utility Vehicle
7/21/2020,8:47,10470,40.901062,-73.86157,"(40.901062, -73.86157)",NEREID AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4330608,Sedan
1/6/2020,21:46,10470,40.901062,-73.86157,"(40.901062, -73.86157)",NEREID AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4270015,Sedan
1/9/2020,7:03,10470,40.901062,-73.86157,"(40.901062, -73.86157)",NEREID AVENUE,1,0,1,0,0,0,0,0,Turning Improperly,4270784,
6/20/2019,17:24,10470,40.901062,-73.86157,"(40.901062, -73.86157)",NEREID AVENUE,0,0,0,0,0,0,0,0,Outside Car Distraction,4155894,Station Wagon/Sport Utility Vehicle
9/19/2021,0:00,10466,40.90336,-73.845085,"(40.90336, -73.845085)",MURDOCK AVENUE,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,4458835,Station Wagon/Sport Utility Vehicle
3/7/2020,3:20,10466,40.902035,-73.84458,"(40.902035, -73.84458)",MURDOCK AVENUE,0,0,0,0,0,0,0,0,Unspecified,4307004,Sedan
8/20/2022,15:20,10471,40.904503,-73.896416,"(40.904503, -73.896416)",MOSHOLU AVENUE,1,0,0,0,0,0,1,0,Traffic Control Disregarded,4557007,Sedan
1/31/2021,21:10,10471,40.904503,-73.896416,"(40.904503, -73.896416)",MOSHOLU AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4388420,Taxi
12/12/2020,18:54,10471,40.904503,-73.896416,"(40.904503, -73.896416)",MOSHOLU AVENUE,0,0,0,0,0,0,0,0,Unspecified,4375320,Sedan
8/26/2020,16:12,10471,40.904503,-73.896416,"(40.904503, -73.896416)",MOSHOLU AVENUE,1,0,0,0,1,0,0,0,Passing Too Closely,4342259,Bike
12/9/2019,19:29,10471,40.904503,-73.896416,"(40.904503, -73.896416)",MOSHOLU AVENUE,2,0,0,0,0,0,2,0,Unspecified,4255297,Station Wagon/Sport Utility Vehicle
11/4/2019,15:52,10471,40.904503,-73.896416,"(40.904503, -73.896416)",MOSHOLU AVENUE,0,0,0,0,0,0,0,0,Unspecified,4236263,Sedan
6/7/2019,22:41,10471,40.904503,-73.896416,"(40.904503, -73.896416)",MOSHOLU AVENUE,0,0,0,0,0,0,0,0,Unspecified,4148448,Station Wagon/Sport Utility Vehicle
3/28/2019,8:40,10471,40.904503,-73.896416,"(40.904503, -73.896416)",MOSHOLU AVENUE,0,0,0,0,0,0,0,0,Unspecified,4105250,Station Wagon/Sport Utility Vehicle
4/19/2019,16:00,10471,40.903866,-73.90312,"(40.903866, -73.90312)",MOSHOLU AVENUE,0,0,0,0,0,0,0,0,Unspecified,4117866,Station Wagon/Sport Utility Vehicle
4/27/2021,18:35,10466,40.903763,-73.84325,"(40.903763, -73.84325)",MONTICELLO AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,4411725,Sedan
5/10/2021,17:49,10466,40.90244,-73.842735,"(40.90244, -73.842735)",MONTICELLO AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4416797,Station Wagon/Sport Utility Vehicle
5/20/2021,18:50,10466,40.90244,-73.842735,"(40.90244, -73.842735)",MONTICELLO AVENUE,2,0,0,0,0,0,2,0,Unspecified,4419272,Sedan
10/3/2020,13:28,10466,40.90244,-73.842735,"(40.90244, -73.842735)",MONTICELLO AVENUE,0,0,0,0,0,0,0,0,Traffic Control Disregarded,4355763,Station Wagon/Sport Utility Vehicle
3/12/2019,0:00,10466,40.90244,-73.842735,"(40.90244, -73.842735)",MONTICELLO AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4095649,Sedan
6/13/2019,18:00,10470,40.906105,-73.85079,"(40.906105, -73.85079)",MATILDA AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4151343,Sedan
2/19/2019,9:33,10470,40.906105,-73.85079,"(40.906105, -73.85079)",MATILDA AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,4083238,Sedan
6/20/2021,4:15,10470,40.904243,-73.852165,"(40.904243, -73.852165)",MATILDA AVENUE,0,0,0,0,0,0,0,0,Outside Car Distraction,4429086,Sedan
7/14/2022,18:30,10470,40.904243,-73.852165,"(40.904243, -73.852165)",MATILDA AVENUE,1,0,0,0,0,0,1,0,Unsafe Speed,4548878,Sedan
9/10/2020,20:09,10470,40.904243,-73.852165,"(40.904243, -73.852165)",MATILDA AVENUE,1,0,0,0,0,0,1,0,Unspecified,4347174,Sedan
6/21/2020,16:17,10470,40.904243,-73.852165,"(40.904243, -73.852165)",MATILDA AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4322044,Sedan
3/19/2020,21:20,10470,40.904243,-73.852165,"(40.904243, -73.852165)",MATILDA AVENUE,0,0,0,0,0,0,0,0,Traffic Control Disregarded,4307502,Station Wagon/Sport Utility Vehicle
12/7/2019,9:57,10470,40.904243,-73.852165,"(40.904243, -73.852165)",MATILDA AVENUE,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,4254408,Sedan
6/5/2019,13:45,10470,40.904243,-73.852165,"(40.904243, -73.852165)",MATILDA AVENUE,1,0,0,0,0,0,1,0,View Obstructed/Limited,4146304,Sedan
3/26/2019,17:36,10470,40.904243,-73.852165,"(40.904243, -73.852165)",MATILDA AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4103853,Sedan
2/13/2019,4:00,10470,40.904243,-73.852165,"(40.904243, -73.852165)",MATILDA AVENUE,0,0,0,0,0,0,0,0,Unsafe Speed,4079756,Sedan
6/22/2021,18:30,10470,40.902836,-73.85329,"(40.902836, -73.85329)",MATILDA AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4430065,Sedan
7/5/2021,1:02,10470,40.902836,-73.85329,"(40.902836, -73.85329)",MATILDA AVENUE,2,0,0,0,0,0,2,0,Unsafe Speed,4434008,Station Wagon/Sport Utility Vehicle
7/3/2020,18:16,10470,40.902836,-73.85329,"(40.902836, -73.85329)",MATILDA AVENUE,1,0,0,0,0,0,1,0,Traffic Control Disregarded,4326095,Sedan
6/26/2019,14:35,10470,40.902836,-73.85329,"(40.902836, -73.85329)",MATILDA AVENUE,4,0,0,0,0,0,4,0,Unsafe Speed,4163864,Sedan
11/25/2020,16:45,10470,40.90124,-73.86547,"(40.90124, -73.86547)",MARTHA AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,4371501,Sedan
9/7/2019,17:30,10470,40.90124,-73.86547,"(40.90124, -73.86547)",MARTHA AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,4202066,Sedan
